type,season,whitespace,linelen
header,summer,0.1572819644369179,33.50354609929078
header,summer,0.1463490099009901,25.25
header,summer,0.13542483660130722,24.677419354838708
source,summer,0.17174875038070836,27.570758211904174
source,summer,0.16313034669067983,26.860166288737716
source,summer,0.15625985493535166,28.186666666666667
source,summer,0.17935292929052804,27.378132118451024
source,summer,0.1592171214893786,27.660651408450704
source,summer,0.1760921280276817,24.177777777777777
source,summer,0.17898156046984715,25.8946474086661
header,summer,0.1686746987951807,29.815533980582526
source,summer,0.15673107669818642,29.66260162601626
source,summer,0.15360190513990868,26.521052631578947
header,summer,0.13799659761833283,31.228125
source,summer,0.17066519346348197,28.196051195555114
source,summer,0.16161108879067898,28.28409090909091
source,summer,0.18756709608158884,25.52054794520548
source,summer,0.1560065403481774,25.29683698296837
source,summer,0.17892526737090741,25.876061120543294
source,summer,0.1891473983242835,29.396405919661735
header,summer,0.14919651297132652,33.64310954063604
source,summer,0.15177986764193663,30.14489710205796
header,summer,0.12404580152671751,23.818181818181817
source,summer,0.16435467761624678,23.965425531914892
source,summer,0.14907872696817426,24.78892733564014
source,summer,0.17262857846673585,26.36038961038961
source,summer,0.12559945192966426,27.198757763975156
source,summer,0.20775980371771952,23.97507477567298
source,summer,0.18988520012410792,25.754566210045663
source,summer,0.18160972254070162,23.895890410958906
source,summer,0.14565996887896626,28.208015267175572
source,summer,0.133666309906053,26.951923076923077
source,summer,0.18378574765142475,29.778979907264297
source,summer,0.19682382950711763,23.192748091603054
source,summer,0.17785774442998237,27.26722338204593
header,summer,0.1478149100257069,27.785714285714285
source,summer,0.17015655577299416,23.7122969837587
source,summer,0.17464235624123425,26.21323529411765
source,summer,0.16050474200289344,27.16593886462882
source,summer,0.15161086544535696,28.01769911504425
source,summer,0.13470863811950362,26.507625272331154
source,summer,0.1782460804629159,25.298714144411473
source,summer,0.1807562858839834,28.022191400832178
source,summer,0.1611991434689507,27.797619047619047
source,spring,0.17764737263270203,27.232445520581113
source,summer,0.16250604741170782,26.364795918367346
header,summer,0.1676662320730118,22.964071856287426
header,summer,0.14360770577933446,20.392857142857142
header,summer,0.14180816888480952,24.761363636363637
header,summer,0.15968586387434558,22.738095238095237
source,summer,0.16173897830650807,27.613526570048307
source,summer,0.15276738359418218,25.52574750830565
source,summer,0.1576872536136662,27.178571428571427
source,summer,0.17616755914051374,32.00216919739697
source,summer,0.1446243814664867,24.16304347826087
source,summer,0.15645898484484,27.134464751958223
source,summer,0.1475886657909552,27.973753280839894
source,summer,0.14990103209387817,29.563218390804597
source,summer,0.1704715169618093,28.887519260400616
source,summer,0.1624010428258036,28.032976827094473
source,summer,0.1711032871573821,29.30665380906461
source,spring,0.15620943314582436,26.872093023255815
header,spring,0.14319248826291076,27.662337662337663
header,summer,0.14839168295717076,27.052884615384617
source,summer,0.12526064938933568,33.82367758186398
source,summer,0.1436184696775198,29.01467268623025
source,summer,0.14020815887067828,28.050335570469798
source,summer,0.179444598210167,28.674603174603174
source,summer,0.19597649186256783,24.853932584269664
source,summer,0.17703109327983957,23.928
header,summer,0.17207929143821177,32.93055555555556
source,summer,0.14218161266013563,27.746994249869314
source,summer,0.18989417200775083,24.73539421440726
source,summer,0.11331444759206799,21.011904761904763
source,summer,0.16105310939627782,28.462532299741603
source,summer,0.14370195150798348,26.841269841269842
source,summer,0.142232722976964,27.845394736842106
source,summer,0.1367716415639738,25.776470588235295
source,summer,0.15336935791481243,25.370967741935484
source,summer,0.1673067690830533,25.096385542168676
source,summer,0.1885622875424915,23.928229665071772
source,summer,0.16219995339081794,28.045751633986928
header,summer,0.1425801447776629,33.201716738197426
source,summer,0.12329434697855746,27.178807947019866
header,summer,0.1231699554423934,29.09259259259259
header,summer,0.14500000000000002,19.047619047619047
source,summer,0.19145529080194723,26.963730569948186
source,summer,0.189545517849682,32.10283159463487
source,summer,0.16743401559009896,28.124358974358973
header,summer,0.16265060240963858,30.181818181818183
source,summer,0.17550352288093374,27.28349514563107
source,summer,0.16239219246482073,25.105413105413106
source,summer,0.13798772468215692,29.150159744408946
source,summer,0.1336247268186076,24.450381679389313
source,summer,0.14521938441388338,29.22488038277512
source,summer,0.1545444720631146,33.64727272727273
source,summer,0.1671440127680972,24.925885558583108
source,summer,0.19379014989293364,25.944444444444443
source,summer,0.20126926563916592,27.924050632911392
header,summer,0.1622549019607843,24.791666666666668
header,summer,0.1696703296703297,27.74390243902439
header,summer,0.18632314233650538,29.79788838612368
header,summer,0.1589340490797546,25.694581280788178
source,summer,0.1668780920969174,23.426448736998513
header,summer,0.13774476704929106,36.22010869565217
header,summer,0.18605098605098602,39.375
source,summer,0.160915298025466,26.052884615384617
source,summer,0.15755418958265932,26.494285714285713
source,summer,0.16512478736047354,26.34315531000614
source,summer,0.16190476190476188,27.75862068965517
header,summer,0.14682869985017477,30.185929648241206
header,summer,0.17827004219409281,31.6
source,summer,0.2023839086168363,21.420212765957448
source,summer,0.1742340627973359,30.097365406643757
source,summer,0.16202869923894736,28.593023255813954
header,summer,0.11288558302340845,27.871951219512194
source,summer,0.15471936094176997,24.31175468483816
source,summer,0.14914118139924593,23.517241379310345
header,summer,0.13765182186234814,24.7
source,summer,0.17157088122605368,23.471223021582734
header,summer,0.1629213483146067,17.225806451612904
source,summer,0.1728368017524644,19.761904761904763
source,summer,0.11302211302211307,20.35
source,summer,0.19196741136783146,23.55472263868066
source,summer,0.16429755387010903,22.39482564679415
source,summer,0.1452957522826518,22.9
asm,summer,0.21565217391304348,28.048780487804876
header,summer,0.17169856650916948,28.444191343963553
source,summer,0.14470702492716092,21.753521126760564
header,summer,0.16833333333333333,33.43653250773994
source,summer,0.17018396467168184,26.153801508995937
source,summer,0.17853054275398483,31.054694621695532
source,summer,0.16529991707362024,24.554298642533936
source,summer,0.1156342182890856,28.728813559322035
source,summer,0.18763637481176432,30.100832562442182
source,summer,0.15649311789347697,32.13461538461539
source,summer,0.16626564003849853,31.24812030075188
source,summer,0.13695395513577335,26.46875
source,summer,0.11241217798594849,21.35
source,summer,0.19395203336809175,23.164251207729468
source,summer,0.15043156596794083,26.161290322580644
source,summer,0.1555299539170507,27.125
source,summer,0.16823819398255013,26.027494908350306
source,summer,0.12651646447140386,23.79381443298969
source,summer,0.2826364506862432,29.90930787589499
source,summer,0.20583121840091123,22.260231316725978
source,summer,0.1531650817852318,30.69334975369458
source,summer,0.20047651463580662,23.04313725490196
header,summer,0.1662852784134249,26.22
source,summer,0.19188921859545005,25.923076923076923
header,summer,0.1826944140197152,35.11538461538461
source,summer,0.24521452145214517,23.671875
header,summer,0.13527851458885942,18.85
header,summer,0.1809256661991585,27.213740458015266
header,summer,0.18483412322274884,20.095238095238095
header,summer,0.1834576604639725,19.001557632398754
header,summer,0.1834576604639725,19.001557632398754
header,summer,0.14688,30.637254901960784
header,summer,0.2017937219730942,31.857142857142858
header,summer,0.1674513496547395,23.687732342007436
header,summer,0.13260981912144698,38.392857142857146
header,summer,0.13855666748027007,29.978048780487804
header,summer,0.1674513496547395,23.687732342007436
header,summer,0.08808631265877687,39.60490797546012
header,summer,0.09716599190283404,20.583333333333332
header,summer,0.15620424597364568,22.625258799171842
header,summer,0.12698412698412698,15.75
header,summer,0.16423405654174883,29.02671755725191
source,summer,0.17863868711326336,27.330882352941178
source,summer,0.13782038010848408,33.083561643835615
source,summer,0.15221759724415096,37.86413043478261
source,summer,0.15292826772733503,38.272965879265094
source,summer,0.13364547396090032,39.18669527896996
header,summer,0.07581166071732115,60.03061224489796
source,summer,0.15906639207610085,26.940554821664463
source,summer,0.16869401225836866,21.338028169014084
source,summer,0.15091778803979017,36.26470588235294
source,summer,0.1508847362328427,36.2747450509898
source,summer,0.15362818970429937,35.35086737548965
source,summer,0.14489771214138725,37.148960089938164
source,summer,0.13287552407112913,43.448492462311556
source,summer,0.13448218309271465,42.821917808219176
source,summer,0.11578323541626812,59.16537824406405
source,summer,0.18186444991093387,23.07045009784736
source,summer,0.175822582983041,22.47231270358306
source,summer,0.13283981081636853,44.88923076923077
source,summer,0.17820773930753564,32.37362637362637
source,summer,0.16455696202531644,36.13178294573643
source,summer,0.1345918545708792,33.58708414872798
source,spring,0.15219386818432168,28.005141388174806
source,summer,0.15505042290175663,24.966497461928935
source,summer,0.20429286502078559,30.56266205704408
source,summer,0.16673922507618633,24.967391304347824
source,summer,0.21349816237888408,18.70625
header,summer,0.13837489943684633,28.906976744186046
header,summer,0.13820422535211263,28.4
header,summer,0.12548015364916776,26.93103448275862
header,summer,0.12360939431396789,27.896551724137932
header,summer,0.12360939431396789,27.896551724137932
header,summer,0.1384057971014493,28.163265306122447
header,summer,0.13508920985556505,26.75
header,summer,0.12608353033884945,28.84090909090909
header,summer,0.12764158918005075,27.511627906976745
header,summer,0.24275646045418953,34.053333333333335
header,summer,0.3070624360286591,36.867924528301884
header,summer,0.24987714987714993,21.764705882352942
source,summer,0.11044176706827313,24.9
header,summer,0.13769696969696965,30.89887640449438
source,summer,0.1987154279722113,25.77364864864865
source,summer,0.1455924170616114,23.135964912280702
source,summer,0.16627018905721802,27.446735395189002
header,summer,0.11111111111111116,25.043478260869566
header,summer,0.15381589299763965,22.00865800865801
source,summer,0.15142857142857147,25.485436893203882
source,summer,0.17345525076198398,26.152173913043477
header,summer,0.20843500257437708,35.99597099113618
source,summer,0.1905813097866078,18.489795918367346
source,summer,0.1558023666182271,24.145363408521302
source,summer,0.14274907330357822,25.51930501930502
source,summer,0.1629567642956764,26.7337807606264
source,summer,0.1713871883946454,27.427995034140285
header,summer,0.11764705882352944,28.63157894736842
source,summer,0.1692523828555511,28.11338100102145
header,summer,0.11671924290220825,30.19047619047619
source,summer,0.17078703973009135,28.843959731543624
header,summer,0.24421993987211377,36.444382647385986
source,summer,0.13131158811397148,32.20418204182042
py,summer,0.15885078776645045,34.63884430176565
source,summer,0.17387444045725275,28.89470871191876
source,summer,0.1619228471451737,28.543239951278927
header,summer,0.14672279013830425,27.262295081967213
source,summer,0.15339832114811802,23.08125
source,summer,0.16402902859141388,20.98532110091743
source,summer,0.18297562750090945,27.81450252951096
source,summer,0.16072008838630014,26.39279588336192
source,summer,0.14847902295601045,22.3873417721519
source,summer,0.1938448362941655,26.376484216623226
source,summer,0.158014440433213,27.7
source,summer,0.15105931246329674,29.359416445623342
source,summer,0.17713683939048763,23.11425732737208
header,summer,0.14115613597080856,26.165829145728644
header,summer,0.21615837346174427,29.203125
header,summer,0.15602322206095787,27.060422960725077
header,summer,0.19759126834776064,25.304761904761904
source,summer,0.1801148975062018,23.104072398190045
source,summer,0.1868071086742178,24.260793465577596
source,summer,0.17628767341731777,23.664150943396226
source,summer,0.1540676745860331,27.78
source,summer,0.13941884355738188,26.6171875
source,summer,0.15534682080924855,26.615384615384617
source,summer,0.1549062844542448,23.973568281938327
source,summer,0.15343458750431482,23.552845528455286
source,summer,0.18120355123413223,24.327469266638406
source,summer,0.1419395919271338,26.736491487786825
source,summer,0.15581180155171181,23.031147540983607
source,summer,0.14526208391786766,32.53526970954357
source,summer,0.13857318179392775,33.95108695652174
source,summer,0.13174019607843135,28.137931034482758
source,summer,0.161751497005988,27.099391480730223
source,summer,0.1668815744825246,27.061524334251608
asm,summer,0.13503086419753085,28.17391304347826
header,summer,0.1896670947347624,28.355742296918766
source,summer,0.1571371884131164,25.0868778280543
asm,summer,0.22171602126044043,18.549295774647888
asm,summer,0.25701565029681595,31.406779661016948
header,summer,0.1610738255033557,22.923076923076923
source,summer,0.15454089312594077,28.884057971014492
header,summer,0.14531249999999996,29.09090909090909
source,summer,0.16628982528263103,30.123839009287927
source,summer,0.15875688916105324,26.128
source,summer,0.16313046715056767,27.984375
source,summer,0.11620977353992845,37.28888888888889
source,summer,0.17681465145268005,25.498777506112468
header,summer,0.18064024390243905,27.914893617021278
source,summer,0.16849707532529545,31.827507598784194
header,summer,0.15555099528011496,36.916666666666664
source,summer,0.1622109826589595,27.0993006993007
header,summer,0.11754324038122133,45.328
source,summer,0.1538652835014921,30.864035087719298
source,summer,0.14995323703626728,30.071875
source,summer,0.17160058307458048,28.434360554699538
source,summer,0.17319098457888493,26.794621026894866
source,summer,0.14492477017527117,29.325559701492537
source,summer,0.17023910783479823,29.004934210526315
source,summer,0.17888799355358587,27.87149803195184
header,summer,0.18535170413343005,41.59879336349925
source,summer,0.1784464868069967,29.165585819282317
source,summer,0.16609275404791557,28.026694045174537
source,summer,0.160609613130129,26.35674157303371
source,summer,0.2139737991266376,19.35211267605634
source,summer,0.14556830031282586,26.202185792349727
header,summer,0.141156462585034,29.89830508474576
header,summer,0.23529411764705888,29.142857142857142
header,summer,0.12420382165605093,19.625
header,summer,0.0961145194274029,25.736842105263158
header,summer,0.14362850971922247,21.045454545454547
header,summer,0.14160508678467087,27.31924882629108
source,summer,0.14886449439507465,28.224590163934426
header,summer,0.1458807513135224,26.47015765765766
source,summer,0.1579030226700252,26.356846473029044
source,spring,0.15929528353826394,24.76818181818182
source,spring,0.20541013914566508,26.28388746803069
source,spring,0.15107707722035357,26.514231499051235
source,summer,0.15901310845787764,28.415183867141163
source,summer,0.1530077262693157,24.486486486486488
source,summer,0.18782114354433144,24.75507442489851
source,summer,0.15101089489945252,29.7085346215781
header,summer,0.14412552621507846,35.50271739130435
source,summer,0.18300593031875467,26.712871287128714
source,summer,0.11095336900731678,37.995850622406635
source,summer,0.164350585403217,28.648902821316614
header,summer,0.19113877700476012,26.514563106796118
source,summer,0.15517863587152647,26.39047619047619
source,summer,0.17910447761194026,26.743697478991596
header,summer,0.1520127118644068,24.05095541401274
source,summer,0.16829614423887596,28.045381113232487
header,summer,0.16461015395194256,24.350697674418605
source,summer,0.1658755274261603,27.15035799522673
header,summer,0.15889149509165146,42.01094890510949
source,summer,0.14595724160102874,27.896860986547086
header,summer,0.13722606265627302,35.596858638743456
header,summer,0.14661654135338342,16.625
header,summer,0.14454852360800718,27.599737532808398
header,summer,0.16070946597262392,32.05809641532756
source,summer,0.14251258389261745,25.497326203208555
source,summer,0.13756260434056766,26.271929824561404
source,summer,0.12618813503769255,25.531380753138077
header,summer,0.3462394234988875,50.59875340864823
header,summer,0.19350649350649352,36.666666666666664
header,summer,0.36220071319409064,40.895833333333336
header,summer,0.3301944215689785,56.88187372708757
source,summer,0.15364724692320597,30.20059612518629
source,summer,0.17085953878406712,25.44
source,summer,0.1808038674033149,30.40228437053834
source,summer,0.15363361819700572,25.85215946843854
source,summer,0.18234914719793605,23.064462809917355
source,summer,0.18377203574015943,27.065359477124183
source,summer,0.20266388090885346,24.863636363636363
source,summer,0.1820541213924839,22.971383147853736
source,summer,0.1877287405812702,27.485207100591715
source,summer,0.20779220779220775,25.666666666666668
source,summer,0.1629022586448131,24.28640776699029
header,summer,0.13439635535307515,20.904761904761905
source,summer,0.18738312701871518,27.40660736975858
source,summer,0.17106598279193252,33.30694444444445
header,summer,0.1910150312447222,37.4746835443038
source,summer,0.16195508586525764,23.65625
source,summer,0.16590405904059036,25.0
header,summer,0.1641887524240465,24.07782101167315
header,summer,0.1705856579523879,24.45357142857143
header,summer,0.17268445839874413,26.541666666666668
header,summer,0.19309742245522066,27.914634146341463
header,summer,0.17032652281840743,20.78174603174603
header,summer,0.18268215417106648,22.547619047619047
header,summer,0.16483946750195766,23.981220657276996
header,summer,0.18281008749356664,24.846547314578004
source,summer,0.14861580859326073,24.24969623329283
source,summer,0.1551889507001727,25.183574879227052
source,summer,0.17271713542311984,26.549342105263158
source,summer,0.15228793011538533,25.272924815297696
source,summer,0.16761498340445713,27.620205799812908
source,summer,0.16786410131514862,25.287143956889917
source,summer,0.17198962813053376,27.985840707964602
header,summer,0.18440343781597568,36.58728323699422
source,summer,0.16065026275723193,24.501805054151625
header,summer,0.12468200344667235,35.3891577928364
header,summer,0.17055296469020653,27.796296296296298
source,summer,0.17833333333333334,28.021978021978022
source,summer,0.12603237528906508,28.02777777777778
source,summer,0.16795069337442214,28.217391304347824
header,summer,0.18519553072625694,27.12121212121212
source,summer,0.16264631043256994,22.27891156462585
source,summer,0.16721647139119555,25.045584045584047
source,summer,0.15853505581337013,26.055555555555557
source,summer,0.20614791925839726,23.245335820895523
source,summer,0.17913340408841305,27.501269035532996
source,summer,0.16330075441370906,28.678810408921933
source,summer,0.1599868701788938,27.82191780821918
source,summer,0.15739644970414202,22.593582887700535
source,summer,0.21492194234268747,25.9726368159204
source,summer,0.16824184765600547,24.39236641221374
source,summer,0.16949722549184465,23.50592885375494
source,summer,0.21186580389894072,28.3446261682243
source,summer,0.1667591872987676,25.709800190294956
source,summer,0.16618507051943587,25.41083916083916
source,summer,0.16495764600980833,25.34463276836158
source,summer,0.20082891317886054,28.85192069392813
source,summer,0.15594900849858362,24.685314685314687
source,summer,0.18455725634566944,28.67222222222222
source,summer,0.16983273596176818,23.711048158640228
source,summer,0.1526828257717009,24.796232876712327
source,summer,0.15625551438150698,23.514522821576765
source,summer,0.1615435163551402,24.305235137533273
source,summer,0.18109514886529254,25.332278481012658
source,summer,0.16752812404986317,26.914893617021278
source,summer,0.16567789216541617,23.367991845056064
source,summer,0.17023668971720918,25.099247412982127
source,summer,0.15673909304592104,25.427113702623906
source,summer,0.17820247933884292,21.752808988764045
source,summer,0.17441514748454734,28.23906319045515
source,summer,0.1546427338626165,26.336363636363636
source,summer,0.17802276746242263,24.047840531561462
source,summer,0.17696252980954563,24.141167192429023
source,summer,0.15242354189563045,24.823142050799625
source,summer,0.18883839733879826,26.18118195956454
source,summer,0.14546599496221657,25.612903225806452
source,summer,0.1426539765889946,27.954128440366972
source,summer,0.1582186234817814,23.996113989637305
source,summer,0.17022651729656535,25.644830307813734
source,summer,0.1689203807875379,30.736492103075644
source,summer,0.16735373501094386,28.326740205401293
source,summer,0.13297297297297295,27.86144578313253
source,summer,0.15202032229896012,25.39717741935484
source,summer,0.16387148918973526,24.540495867768595
source,summer,0.15211870070846145,24.649093904448105
source,summer,0.16935094218070545,27.054466230936818
source,summer,0.16383666238319217,28.61585148161371
source,summer,0.1617708333333333,27.195467422096318
source,summer,0.1592156613890916,27.099742046431643
source,summer,0.16710085597320434,24.82217090069284
source,summer,0.1637939623393444,24.30266343825666
source,summer,0.15490035833280946,25.329617834394906
source,summer,0.15465987413844773,25.31866464339909
source,summer,0.16466648060284672,25.501779359430603
source,summer,0.1751332445036642,23.499021526418787
source,summer,0.173653802660526,26.304488912925905
source,summer,0.1826015216793473,27.13681592039801
source,summer,0.17933884297520664,27.987663839629914
header,summer,0.17057548285376434,25.924496168038605
source,summer,0.16089803554724036,25.98263888888889
source,summer,0.15073906044197283,23.89160839160839
source,summer,0.13598750975800156,25.826612903225808
source,summer,0.1659978727518855,24.682577565632457
source,summer,0.1559048793781016,30.526269702276707
source,summer,0.16111970054520308,27.08817046289493
source,summer,0.1555786956689421,27.672358591248667
header,summer,0.16400000000000003,25.0
source,summer,0.12754173909528232,29.8756038647343
source,summer,0.1582630170817041,29.296296296296298
source,summer,0.16166217861226895,28.356694560669457
source,summer,0.1460620223583654,30.827492211838006
source,summer,0.16113415300143175,25.702200303490137
source,summer,0.15321503529860714,23.66139954853273
header,summer,0.1458041958041958,27.766990291262136
source,summer,0.15177442877977643,25.605809128630707
source,spring,0.17195214584124574,26.867346938775512
source,summer,0.1725320608410379,25.742802303262955
source,summer,0.16368173810921904,29.617391304347827
source,summer,0.1652196118488254,28.33574529667149
source,summer,0.14152912160880293,30.034188034188034
source,summer,0.16372637263726375,27.364532019704434
source,summer,0.15695282501371366,26.957486136783732
source,summer,0.17723625952927857,27.94325581395349
header,summer,0.15600186828584772,27.805194805194805
source,summer,0.15261928295444338,26.849215922798553
source,summer,0.1563692748091603,25.101796407185628
header,summer,0.14784151389710232,31.90566037735849
source,summer,0.1572454076480061,31.101018675721562
source,summer,0.15303930241374952,27.862676056338028
source,autumn,0.14167262330235886,28.31983805668016
source,autumn,0.15949092878418625,24.511061946902654
source,summer,0.11163235998085208,27.85333333333333
header,summer,0.1552542372881356,23.046875
source,summer,0.1593071134459747,23.167763157894736
header,summer,0.13488164359088883,31.535211267605632
source,summer,0.14122839279146748,31.801169590643276
source,summer,0.1698083507142576,28.583802024746905
source,summer,0.1214392803598201,28.00381679389313
source,summer,0.1598908834917283,22.819277108433734
header,summer,0.13041154462854088,27.514705882352942
source,summer,0.12791392707710703,26.983870967741936
header,summer,0.13657056145675261,26.36
header,summer,0.15329419439008485,24.725806451612904
source,summer,0.13299744633860167,25.781138790035588
source,summer,0.2198231308142874,26.305135951661633
source,summer,0.17238758708043067,21.74931129476584
source,summer,0.15734695808496546,24.809859154929576
source,summer,0.1661321697071657,25.669365721997302
source,summer,0.17650685987359338,23.937269372693727
source,summer,0.17846153846153845,26.686217008797655
source,summer,0.157543391188251,26.614213197969544
source,summer,0.1519499632082414,27.270903010033443
source,summer,0.15939816833842124,23.083892617449663
source,summer,0.17029360967184803,23.729508196721312
source,summer,0.16701724863273038,22.00925925925926
source,summer,0.1698088842975206,23.116417910447762
source,summer,0.16402209169808013,25.925
source,summer,0.1561327725360918,28.19551282051282
source,summer,0.18385882005464083,26.50293542074364
source,summer,0.13804539330500565,26.87743732590529
source,summer,0.1733341154387611,24.74310595065312
source,summer,0.14132032607243084,26.629893238434164
source,summer,0.16126235477718054,27.79277108433735
source,summer,0.17016683627841,27.41081994928149
source,summer,0.15716057036577802,24.815384615384616
source,summer,0.1515979565165736,22.997267759562842
source,summer,0.20969089390142026,27.0
source,summer,0.1771325856746513,27.576508620689655
source,summer,0.15494186046511627,23.08724832214765
source,summer,0.16287403691094782,24.16017316017316
source,summer,0.1626904282839896,23.99310344827586
source,summer,0.1600494361192646,25.788844621513945
source,summer,0.14693748016502695,24.053435114503817
source,summer,0.14792731402612147,23.717171717171716
source,summer,0.16823478098323885,24.539755351681958
source,summer,0.16638115631691652,25.334538878842675
source,summer,0.1511731360736165,27.111647139903514
header,summer,0.1490147783251231,27.066666666666666
source,summer,0.16604861969509688,23.22488038277512
header,spring,0.18865088312664413,21.811475409836067
header,spring,0.15481335952848718,26.510416666666668
header,spring,0.173354735152488,23.96153846153846
header,spring,0.18193438432040898,28.27710843373494
header,spring,0.1458072590738423,27.084745762711865
header,spring,0.11956521739130432,19.166666666666668
header,spring,0.177047107176731,31.00980392156863
header,spring,0.16831683168316836,27.545454545454547
header,spring,0.17530319735391398,21.341176470588234
header,summer,0.1767949677169064,36.823469387755104
source,summer,0.13863514239656094,26.211267605633804
source,summer,0.1781933007244133,27.798623063683305
header,summer,0.13503579028825696,29.369318181818183
source,summer,0.17625515865424035,25.766901408450703
source,summer,0.12141351920894794,30.845
header,summer,0.096551724137931,31.071428571428573
source,summer,0.16768735494497267,27.427104722792606
header,summer,0.11957950065703027,26.24137931034483
header,summer,0.1395653802922443,37.858156028368796
source,summer,0.1716524816718632,29.08578431372549
source,summer,0.1733766034963108,26.707277187244483
source,summer,0.1766816531212173,24.196652719665273
source,summer,0.17056265289480832,27.41430700447094
source,summer,0.15734756954200613,25.330960854092528
source,summer,0.17785109983079528,25.63991323210412
source,summer,0.16044817927170874,23.6737400530504
source,summer,0.15768364375583754,24.365461847389557
source,summer,0.18574546549258675,22.9878892733564
source,summer,0.14431469686246756,26.660377358490567
source,summer,0.15401396160558467,25.117808219178084
source,summer,0.16046492856566308,26.415778251599146
source,summer,0.15385594298803762,24.4797507788162
source,summer,0.16828031350852923,24.1
source,summer,0.15386098525016867,24.697619047619046
source,summer,0.15657254138266796,25.17156862745098
header,summer,0.117335945151812,47.71028037383178
header,summer,0.17978792577402092,23.929383602633155
source,summer,0.15655935446302305,25.360759493670887
source,summer,0.15332338803248802,26.813333333333333
source,summer,0.15062680810028928,26.055276381909547
header,summer,0.12744772651842018,31.061855670103093
source,summer,0.18714748035136386,29.072580645161292
source,summer,0.15016162209814865,25.683018867924527
source,summer,0.13568336425479277,26.46481178396072
source,summer,0.15841873229978687,26.592391304347824
header,summer,0.13777455073516065,33.18674698795181
source,summer,0.1412754029432376,26.722846441947567
source,summer,0.15178733442206493,27.214814814814815
source,summer,0.1677204374572796,32.15384615384615
source,summer,0.16799534960969942,23.428015564202333
header,summer,0.1656008399350959,31.368263473053894
header,summer,0.11111111111111116,32.625
source,summer,0.16196680349812598,25.182022471910113
source,summer,0.15848366235534372,27.29849012775842
header,summer,0.21281464530892447,27.697183098591548
source,summer,0.16228748068006182,25.207792207792206
header,summer,0.1650114591291062,23.8
source,summer,0.15967629297950126,26.57532751091703
header,summer,0.2306217474664476,23.254777070063696
source,summer,0.15839860748476942,24.798561151079138
header,summer,0.2030838661150809,30.21590909090909
header,summer,0.15272515301661327,42.8875
source,summer,0.16378530505578448,25.608751608751607
header,summer,0.24061743341404362,26.86178861788618
source,summer,0.16360294117647056,26.153846153846153
source,summer,0.18410041841004188,28.668646080760094
source,summer,0.19860017497812776,26.49337748344371
source,summer,0.18387252894531103,28.39429175475687
source,summer,0.15185664141880661,24.604545454545455
header,summer,0.1439114391143912,19.357142857142858
source,summer,0.17466370822354738,25.661921708185055
source,summer,0.1486123545210385,26.333988212180746
header,summer,0.13636363636363635,16.133333333333333
source,summer,0.16877789841959223,25.34862385321101
header,summer,0.15828070890201673,33.16891891891892
source,summer,0.18248145430830687,25.34504132231405
source,summer,0.1996433912343265,27.422712933753942
source,summer,0.16473317865429238,24.136
header,summer,0.22912250953793978,31.24503311258278
source,summer,0.1384111384111384,23.70873786407767
source,summer,0.17936834878132513,24.074380165289256
source,summer,0.1541893901834408,27.55464480874317
header,summer,0.16383345651638337,32.57624398073836
source,summer,0.14038083852787975,26.757806549885757
source,summer,0.16470685315839417,24.63109756097561
source,summer,0.16340054372451296,25.079545454545453
source,summer,0.1514909431930671,29.77300930713547
source,summer,0.1378069872016603,27.7447216890595
source,summer,0.14511627906976743,26.515930113052416
source,summer,0.15240274599542336,23.24468085106383
source,summer,0.15495978552278822,26.402831402831403
source,summer,0.14944779935803276,27.190828402366865
source,summer,0.15645603002332897,26.592043155765342
source,summer,0.17190946580991662,27.40341655716163
source,summer,0.14874655846978702,29.49145299145299
source,summer,0.16451267404498393,31.714221014492754
source,summer,0.1550235856624843,27.1691368788143
source,summer,0.16545979942206357,27.69774011299435
source,summer,0.15576756742589049,25.367686170212767
source,summer,0.15998894722298973,25.097087378640776
source,summer,0.17594144357068164,25.96243956861287
source,summer,0.14830277727355234,28.107142857142858
source,summer,0.16742651061513336,24.17105263157895
source,summer,0.16650889174386363,25.066101694915254
source,summer,0.16331476777516252,27.613256113256114
source,summer,0.15027339576393695,26.255775577557756
source,summer,0.1520111787603553,27.524725274725274
header,summer,0.14152604103435718,35.58099352051836
source,summer,0.16012308998302205,21.91627906976744
source,summer,0.1819572111592267,25.57389872375463
header,summer,0.12713068181818177,32.293577981651374
source,summer,0.17792338709677424,27.4919168591224
source,summer,0.20373509933774836,27.75735294117647
header,summer,0.1778725673153826,35.520833333333336
source,summer,0.15660982822626313,27.07495741056218
source,summer,0.16907062770624837,26.825384615384614
source,summer,0.1774732839441422,25.12160307438924
source,summer,0.16449002115331557,24.324384787472034
source,summer,0.15355555555555556,26.08695652173913
source,summer,0.11724137931034484,25.029761904761905
source,summer,0.17468758308960386,24.74342105263158
source,summer,0.1608922363847045,30.387323943661972
source,summer,0.16224966119560302,31.548693586698338
source,summer,0.17873777363763388,23.922005571030642
source,summer,0.16527592735432295,25.97632058287796
source,summer,0.150574548228675,23.618243243243242
source,summer,0.13856984068173395,24.315315315315317
source,summer,0.17399031598981218,25.946986201888162
source,summer,0.16297876121923038,28.06234413965087
source,summer,0.18447910648950505,25.20873786407767
source,summer,0.17119619691285548,28.978423236514523
source,summer,0.1690880989180834,25.939289805269187
source,summer,0.1635041472559936,23.160526315789475
source,summer,0.14697372989237356,26.02710843373494
source,summer,0.14662676822633292,22.691358024691358
